id,act,section,title,content,keywords,replaces
BNSS_11,Bharatiya Nagarik Suraksha Sanhita 2023,11,Bharatiya Nagarik Suraksha Sanhita 2023 Section 11,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 11. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 11
BNSS_12,Bharatiya Nagarik Suraksha Sanhita 2023,12,Bharatiya Nagarik Suraksha Sanhita 2023 Section 12,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 12. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 12
BNSS_13,Bharatiya Nagarik Suraksha Sanhita 2023,13,Bharatiya Nagarik Suraksha Sanhita 2023 Section 13,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 13. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 13
BNSS_14,Bharatiya Nagarik Suraksha Sanhita 2023,14,Bharatiya Nagarik Suraksha Sanhita 2023 Section 14,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 14. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 14
BNSS_15,Bharatiya Nagarik Suraksha Sanhita 2023,15,Bharatiya Nagarik Suraksha Sanhita 2023 Section 15,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 15. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 15
BNSS_16,Bharatiya Nagarik Suraksha Sanhita 2023,16,Bharatiya Nagarik Suraksha Sanhita 2023 Section 16,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 16. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 16
BNSS_17,Bharatiya Nagarik Suraksha Sanhita 2023,17,Bharatiya Nagarik Suraksha Sanhita 2023 Section 17,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 17. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 17
BNSS_18,Bharatiya Nagarik Suraksha Sanhita 2023,18,Bharatiya Nagarik Suraksha Sanhita 2023 Section 18,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 18. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 18
BNSS_19,Bharatiya Nagarik Suraksha Sanhita 2023,19,Bharatiya Nagarik Suraksha Sanhita 2023 Section 19,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 19. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 19
BNSS_20,Bharatiya Nagarik Suraksha Sanhita 2023,20,Bharatiya Nagarik Suraksha Sanhita 2023 Section 20,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 20. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 20
BNSS_21,Bharatiya Nagarik Suraksha Sanhita 2023,21,Bharatiya Nagarik Suraksha Sanhita 2023 Section 21,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 21. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 21
BNSS_22,Bharatiya Nagarik Suraksha Sanhita 2023,22,Bharatiya Nagarik Suraksha Sanhita 2023 Section 22,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 22. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 22
BNSS_23,Bharatiya Nagarik Suraksha Sanhita 2023,23,Bharatiya Nagarik Suraksha Sanhita 2023 Section 23,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 23. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 23
BNSS_24,Bharatiya Nagarik Suraksha Sanhita 2023,24,Bharatiya Nagarik Suraksha Sanhita 2023 Section 24,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 24. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 24
BNSS_25,Bharatiya Nagarik Suraksha Sanhita 2023,25,Bharatiya Nagarik Suraksha Sanhita 2023 Section 25,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 25. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 25
BNSS_26,Bharatiya Nagarik Suraksha Sanhita 2023,26,Bharatiya Nagarik Suraksha Sanhita 2023 Section 26,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 26. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 26
BNSS_27,Bharatiya Nagarik Suraksha Sanhita 2023,27,Bharatiya Nagarik Suraksha Sanhita 2023 Section 27,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 27. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 27
BNSS_28,Bharatiya Nagarik Suraksha Sanhita 2023,28,Bharatiya Nagarik Suraksha Sanhita 2023 Section 28,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 28. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 28
BNSS_29,Bharatiya Nagarik Suraksha Sanhita 2023,29,Bharatiya Nagarik Suraksha Sanhita 2023 Section 29,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 29. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 29
BNSS_30,Bharatiya Nagarik Suraksha Sanhita 2023,30,Bharatiya Nagarik Suraksha Sanhita 2023 Section 30,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 30. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 30
BNSS_31,Bharatiya Nagarik Suraksha Sanhita 2023,31,Bharatiya Nagarik Suraksha Sanhita 2023 Section 31,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 31. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 31
BNSS_32,Bharatiya Nagarik Suraksha Sanhita 2023,32,Bharatiya Nagarik Suraksha Sanhita 2023 Section 32,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 32. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 32
BNSS_33,Bharatiya Nagarik Suraksha Sanhita 2023,33,Bharatiya Nagarik Suraksha Sanhita 2023 Section 33,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 33. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 33
BNSS_34,Bharatiya Nagarik Suraksha Sanhita 2023,34,Bharatiya Nagarik Suraksha Sanhita 2023 Section 34,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 34. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 34
BNSS_35,Bharatiya Nagarik Suraksha Sanhita 2023,35,Bharatiya Nagarik Suraksha Sanhita 2023 Section 35,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 35. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 35
BNSS_36,Bharatiya Nagarik Suraksha Sanhita 2023,36,Bharatiya Nagarik Suraksha Sanhita 2023 Section 36,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 36. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 36
BNSS_37,Bharatiya Nagarik Suraksha Sanhita 2023,37,Bharatiya Nagarik Suraksha Sanhita 2023 Section 37,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 37. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 37
BNSS_38,Bharatiya Nagarik Suraksha Sanhita 2023,38,Bharatiya Nagarik Suraksha Sanhita 2023 Section 38,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 38. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 38
BNSS_39,Bharatiya Nagarik Suraksha Sanhita 2023,39,Bharatiya Nagarik Suraksha Sanhita 2023 Section 39,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 39. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 39
BNSS_40,Bharatiya Nagarik Suraksha Sanhita 2023,40,Bharatiya Nagarik Suraksha Sanhita 2023 Section 40,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 40. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 40
BNSS_41,Bharatiya Nagarik Suraksha Sanhita 2023,41,Bharatiya Nagarik Suraksha Sanhita 2023 Section 41,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 41. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 41
BNSS_42,Bharatiya Nagarik Suraksha Sanhita 2023,42,Bharatiya Nagarik Suraksha Sanhita 2023 Section 42,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 42. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 42
BNSS_43,Bharatiya Nagarik Suraksha Sanhita 2023,43,Bharatiya Nagarik Suraksha Sanhita 2023 Section 43,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 43. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 43
BNSS_44,Bharatiya Nagarik Suraksha Sanhita 2023,44,Bharatiya Nagarik Suraksha Sanhita 2023 Section 44,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 44. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 44
BNSS_45,Bharatiya Nagarik Suraksha Sanhita 2023,45,Bharatiya Nagarik Suraksha Sanhita 2023 Section 45,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 45. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 45
BNSS_46,Bharatiya Nagarik Suraksha Sanhita 2023,46,Bharatiya Nagarik Suraksha Sanhita 2023 Section 46,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 46. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 46
BNSS_47,Bharatiya Nagarik Suraksha Sanhita 2023,47,Bharatiya Nagarik Suraksha Sanhita 2023 Section 47,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 47. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 47
BNSS_48,Bharatiya Nagarik Suraksha Sanhita 2023,48,Bharatiya Nagarik Suraksha Sanhita 2023 Section 48,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 48. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 48
BNSS_49,Bharatiya Nagarik Suraksha Sanhita 2023,49,Bharatiya Nagarik Suraksha Sanhita 2023 Section 49,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 49. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 49
BNSS_50,Bharatiya Nagarik Suraksha Sanhita 2023,50,Bharatiya Nagarik Suraksha Sanhita 2023 Section 50,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 50. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 50
BNSS_51,Bharatiya Nagarik Suraksha Sanhita 2023,51,Bharatiya Nagarik Suraksha Sanhita 2023 Section 51,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 51. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 51
BNSS_52,Bharatiya Nagarik Suraksha Sanhita 2023,52,Bharatiya Nagarik Suraksha Sanhita 2023 Section 52,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 52. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 52
BNSS_53,Bharatiya Nagarik Suraksha Sanhita 2023,53,Bharatiya Nagarik Suraksha Sanhita 2023 Section 53,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 53. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 53
BNSS_54,Bharatiya Nagarik Suraksha Sanhita 2023,54,Bharatiya Nagarik Suraksha Sanhita 2023 Section 54,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 54. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 54
BNSS_55,Bharatiya Nagarik Suraksha Sanhita 2023,55,Bharatiya Nagarik Suraksha Sanhita 2023 Section 55,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 55. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 55
BNSS_56,Bharatiya Nagarik Suraksha Sanhita 2023,56,Bharatiya Nagarik Suraksha Sanhita 2023 Section 56,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 56. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 56
BNSS_57,Bharatiya Nagarik Suraksha Sanhita 2023,57,Bharatiya Nagarik Suraksha Sanhita 2023 Section 57,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 57. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 57
BNSS_58,Bharatiya Nagarik Suraksha Sanhita 2023,58,Bharatiya Nagarik Suraksha Sanhita 2023 Section 58,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 58. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 58
BNSS_59,Bharatiya Nagarik Suraksha Sanhita 2023,59,Bharatiya Nagarik Suraksha Sanhita 2023 Section 59,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 59. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 59
BNSS_60,Bharatiya Nagarik Suraksha Sanhita 2023,60,Bharatiya Nagarik Suraksha Sanhita 2023 Section 60,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 60. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 60
BNSS_61,Bharatiya Nagarik Suraksha Sanhita 2023,61,Bharatiya Nagarik Suraksha Sanhita 2023 Section 61,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 61. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 61
BNSS_62,Bharatiya Nagarik Suraksha Sanhita 2023,62,Bharatiya Nagarik Suraksha Sanhita 2023 Section 62,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 62. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 62
BNSS_63,Bharatiya Nagarik Suraksha Sanhita 2023,63,Bharatiya Nagarik Suraksha Sanhita 2023 Section 63,"This is placeholder legal text for Bharatiya Nagarik Suraksha Sanhita 2023 section 63. It describes provisions, procedures, or offences under the law.","procedure, investigation, trial",CrPC 63
